ORF	5m	15m	30m	4h
CAGL0H01771g	0.040501226	-0.041994341	-0.32812219	0.810031305
CAGL0H01815g	0.206547502	-0.026467753	-0.878692741	-0.292518431
CAGL0H01881g	-0.272928205	-0.087192681	0.181769831	-0.469794483
CAGL0H02035g	0.520835039	0.601601149	-0.150440123	-0.020661275
CAGL0H02145g	0.128686554	0.489126964	0.197564281	0.815815137
CAGL0H02167g	0.192223372	0.196528436	0.313363119	0.399716216
CAGL0H02277g	0.159837062	0.898731674	-0.41195865	0
CAGL0H02343g	0.189462359	0.573599646	0.675012027	-0.94597107
CAGL0H02365g	0.029057387	0.110774268	0.745201821	0.309272655
CAGL0H02475g	-0.219685599	-0.692539316	0.590561214	-0.74341476
CAGL0H02541g	-0.023482482	0.424519869	0.260367444	0
CAGL0H02805g	0.026859193	-0.355306337	-0.556988575	0.30094367
CAGL0H03157g	-0.183073219	0.042581516	0.779865016	-0.421571864
CAGL0H03179g	-0.387904722	-0.584125025	0.639984362	0.004278487
CAGL0H03201g	-0.224766576	0.005095961	0.272863553	-0.809222068
CAGL0H03245g	-0.228115283	-0.373703673	-0.114293491	-0.248656887
CAGL0H03355g	0.185980783	0.359842613	0.258392975	-0.665743583
CAGL0H03399g	0.232051945	0.065591696	0.063546496	0.805338003
CAGL0H03443g	0.205185479	0.576932772	-0.03458104	-0.203399493
CAGL0H03465g	0.092944952	0.457696922	0.310006663	0
CAGL0H03487g	-0.217663868	-0.230149751	-0.052722032	-0.790578677
CAGL0H03531g	0.356612162	-0.248340841	0.024955727	0.500861672
CAGL0H03553g	0.049326654	-0.13961797	-0.531205422	0.11889993
CAGL0H03597g	0.074087197	0.038138641	0.219125069	-0.393841639
CAGL0H03751g	-0.256752122	0.069437116	0.101863178	0.217651332
CAGL0H03883g	0.000308543	-0.599560455	0.672098446	-0.251370706
CAGL0H03905g	-0.180066097	0.24317101	0.825785324	-0.928026607
CAGL0H03949g	-0.011409086	0.016332854	-0.860922511	-0.725067266
CAGL0H04169g	-0.300070988	-0.42892401	-0.580021374	0.385889513
CAGL0H04345g	-0.199779407	0.109091144	0.44126027	-0.830426309
CAGL0H04565g	-0.044803746	-0.480721765	0.187247772	-0.626208998
CAGL0H04697g	0.029650613	-0.13637353	-0.579368578	-0.835219917
CAGL0H04719g	0.021752394	0.133596254	0.925155829	0.620420287
CAGL0H04873g	0.327624528	0.245581895	0.506880159	0.399189191
CAGL0H05005g	0.327951161	-0.014269983	-0.01840779	0.435525329
CAGL0H05049g	-0.124058754	-0.996153876	0.42102655	0.935461997
CAGL0H05159g	0.075859274	-0.525426935	-0.643825248	-0.08306257
CAGL0H05203g	-0.394278348	-0.148039867	0.246455666	0.944799861
CAGL0H05225g	-0.012244744	0.107514994	0.78980845	-0.523969622
CAGL0H05269g	-0.118195043	0.20560613	0.05398285	0.942348382
CAGL0H05291g	-0.116574343	-0.294520167	0.152769056	-0.038542795
CAGL0H05335g	-0.216221419	0.166902011	0.410524308	-0.325757869
CAGL0H05401g	0.543345843	-0.566856226	-0.55141142	0.532429547
CAGL0H05423g	0.041745614	-0.017121595	-0.008146681	0.742476756
CAGL0H05511g	-0.230732363	-0.194296201	-0.227336788	-0.528229362
CAGL0H05533g	0.01378755	-0.433822119	-0.867583922	0.124492805
CAGL0H05577g	0.093566285	-0.089749189	-0.20131368	0.769827038
CAGL0H05687g	0.284886908	0.755300445	-0.721956607	-0.353894956
CAGL0H05775g	-0.281214003	-0.526664675	0.733745293	0.381949134
CAGL0H05819g	-0.154802722	-0.173398843	0.904283605	0.866614834
CAGL0H05995g	0.439009697	-0.06049375	-0.003614391	0
CAGL0H06039g	0.200386126	0.90212684	0.487095965	-0.523969623
CAGL0H06149g	0.038257762	-0.104059162	-0.015757123	0.281057245
CAGL0H06171g	-0.293624145	-0.547832476	0.323731826	-0.833385106
CAGL0H06237g	-0.233238823	-0.48270271	0.445746046	-0.494298755
CAGL0H06325g	0.436606618	0.666817608	0.548399265	-0.069607067
CAGL0H06347g	0.397806199	0.325187882	0.011573856	-0.410759011
CAGL0H06391g	0.456603335	0.344161184	-0.095428243	0.920525115
CAGL0H06413g	-0.089252062	-0.014120016	-0.417515386	0.585381295
CAGL0H06435g	-0.243396686	-0.668187078	0.480982438	-0.826485014
CAGL0H06479g	-0.051912436	0.886410922	0.858522391	-0.621220291
CAGL0H06501g	-0.171429627	-0.135460675	0.507952633	0.631075528
CAGL0H06721g	0.334511539	-0.1647492	0.538566508	-0.022124755
CAGL0H06743g	0.169390509	-0.164372399	0.584933126	-0.321503574
CAGL0H06831g	-0.155775155	0.156977017	0.165579065	-0.490022291
CAGL0H07095g	-0.353320042	-0.110075064	0.189773259	-0.159230775
CAGL0H07117g	-0.221268654	-0.107216697	0.269860769	0
CAGL0H07139g	-0.378333502	-0.932211356	-0.277471936	0.964608342
CAGL0H07315g	0.035743908	-0.25462595	-0.065109961	0
CAGL0H07469g	0.276002235	0.855347265	0.261995527	-0.410759012
CAGL0H07557g	0.211197538	0.477487621	0.79877269	-0.568913192
CAGL0H07623g	0.294424975	0.446887601	0.323428387	0.014699226
CAGL0H07645g	-0.094757352	-0.31616998	0.948573986	0.668675455
CAGL0H07689g	-0.020533576	0.182237044	0.020231356	0.345380525
CAGL0H07711g	0.097539456	-0.222623563	-0.343479708	-0.92494151
CAGL0H07755g	0.034886219	0.247014501	0.994427776	0.51881314
CAGL0H07843g	-0.305169055	-0.364973908	0.636611739	-0.667607932
CAGL0H07953g	-0.01302021	0.067936228	0.368342159	-0.471720637
CAGL0H08041g	-0.107566931	-0.168670156	-0.338839306	0.342763847
CAGL0H08129g	0.006855395	0.480344017	0.895911054	-0.816751372
CAGL0H08151g	0.641601571	0.673681202	0.239976125	0
CAGL0H08195g	-0.097119216	0.157495638	-0.181429268	-0.418137551
CAGL0H08283g	0.113841279	0.189233846	-0.144640648	0.041561891
CAGL0H08371g	0.017206074	-0.26359621	-0.019826984	0.475402527
CAGL0H08437g	-0.071534136	-0.105693332	0.363100519	-0.954588061
CAGL0H08481g	0.075304359	0.003586595	-0.134453875	0.106796568
CAGL0H08525g	0.078659608	0.195081003	-0.229208309	-0.029525369
CAGL0H08580g	0.040844987	0.263135201	0.107526987	0.726744511
CAGL0H08690g	-0.277475246	-0.617506263	-0.930262225	0.238207916
CAGL0H08712g	-0.053086964	0.286801124	0.156279251	0.783074828
CAGL0H08800g	-0.068097098	-0.135370222	-0.623915248	0.886681606
CAGL0H08866g	-0.107306445	0.142507961	-0.440037647	-0.410312841
CAGL0H08954g	0.233097839	0.405160117	0.308738371	-0.234620462
CAGL0H08998g	-0.063993314	0.047306583	0.280542737	0.418209723
CAGL0H09086g	0.070066553	0.208620093	0.586273404	0.798555738
CAGL0H09350g	-0.007364472	-0.18094595	-0.250393491	-0.475383228
CAGL0H09394g	0.534468732	0.831321469	0.542801899	-0.13842902
CAGL0H09482g	0.358047247	-0.596426478	0	0
CAGL0H09504g	0.021195449	-0.120709033	-0.453443236	0.784854885
CAGL0H09526g	-0.029040919	-0.877807128	-0.801973034	-0.448525755
CAGL0H09592g	0.40060594	0.676252412	-0.640154879	0.175635444
CAGL0H09658g	-0.073938941	-0.188383103	-0.347864559	0.177224841
CAGL0H09702g	-0.382197145	-0.42737695	-0.687591634	-0.84462606
CAGL0H10296g	-0.227340906	0.060577373	0.467578087	-0.181299101
CAGL0H10340g	-0.066052583	-0.790404475	-0.437459402	0.674880605
CAGL0H10494g	-0.145812924	-0.339031605	-0.531262748	0.863465805
CAGL0H10538g	-0.077192668	-0.365382002	-0.295959442	0.412183895
CAGL0H10560g	0.109673235	-0.026213321	-0.580523418	0.648497573
CAGL0I00198g	-0.363508209	0	-0.78335401	0
CAGL0I00352g	-0.192496345	-0.227232866	0.94342689	0.328220823
CAGL0I00440g	0.163188344	0.204355562	0.007515561	0.136736055
CAGL0I00594g	-0.508265217	-0.385194391	-0.622059358	-0.393619321
CAGL0I00660g	-0.082463091	-0.608179469	0.599347139	0.506050819
CAGL0I00682g	-0.085387998	0.129585801	0.267743027	-0.556162627
CAGL0I00726g	0.467123279	0.191748554	0.471115498	0.253637956
CAGL0I00770g	-0.236186636	-0.12769729	-0.380717146	-0.469145597
CAGL0I00858g	-0.212296891	-0.825520393	-0.896697581	-0.641454068
CAGL0I00946g	0.159754401	0.053889124	-0.330624568	0.842427237
CAGL0I01034g	0.016733328	-0.086068061	0.236251959	-0.839613944
CAGL0I01056g	0.067386159	0.093503484	0.079151997	0.735743076
CAGL0I01078g	-0.005244706	0.2703045	0.874525411	-0.275909831
CAGL0I01298g	0.215696833	0.220537617	0.004947706	0.877098482
CAGL0I01364g	0.163591722	0.279890071	0.383371738	0.185684928
CAGL0I01430g	0.092179725	-0.009314012	-0.466358004	0.708877722
CAGL0I01650g	-0.455541369	-0.362710886	0.475139981	-0.239873601
CAGL0I01672g	0.21025349	0.253418486	0.868289602	0.11318251
CAGL0I01804g	-0.032485572	-0.805017049	0.119224265	0.515455412
CAGL0I01848g	-0.203271008	-0.809537	-0.393003385	0.444291186
CAGL0I01892g	-0.088275075	-0.53835924	-0.375561624	0.613749245
CAGL0I02002g	-0.165154287	-0.008209033	0.16736601	0.058407866
CAGL0I02024g	-0.422630764	0.445230151	0.611840456	-0.793283091
CAGL0I02068g	0.137881822	-0.329951714	-0.430342975	0
CAGL0I02090g	0.225054826	0.124684556	0.053056092	-0.141186322
CAGL0I02156g	0.146709455	-0.129532647	0.544955546	-0.087779383
CAGL0I02244g	-0.254450795	-0.207223188	-0.193042072	0.309945397
CAGL0I02266g	0.136627163	-0.264778899	-0.645755575	-0.444085305
CAGL0I02552g	0.021371051	0.858398164	-0.796027832	-0.918161198
CAGL0I02706g	-0.548487421	-0.971511476	0.907346013	0.738348983
CAGL0I02772g	0.00797304	0.343162	0.130569777	0.777754902
CAGL0I02970g	-0.006554296	-0.10624929	-0.228562893	0.46622334
CAGL0I03036g	-0.058444349	-0.57996697	0.159497911	0.312950769
CAGL0I03388g	0.052826057	0.190950992	-0.248418828	-0.231664934
CAGL0I03410g	-0.091608606	-0.152933336	0.041199599	0.761505385
CAGL0I03454g	-0.059966236	-0.040829016	-0.192651831	0.404333918
CAGL0I03476g	0.271366567	0.631031723	-0.027375614	-0.88402263
CAGL0I03498g	-0.245727117	0.228291312	0.371355123	-0.218580445
CAGL0I03520g	0.045678969	-0.481347004	0.339135049	0.728264252
CAGL0I03586g	-0.156150869	-0.561807675	-0.150342146	-0.215847327
CAGL0I03718g	-0.03086994	-0.108601627	0.015942625	0.231449299
CAGL0I03740g	-0.061398814	0.037095897	0.497266954	0.061757706
CAGL0I03784g	-0.264426831	-0.416000626	0.311787389	-0.431701949
CAGL0I03806g	-0.027148862	-0.347251953	-0.976490123	0.947711456
CAGL0I03828g	0.232308067	0.164914114	-0.52971821	0.114806724
CAGL0I03982g	0.045759117	-0.360118797	-0.613991248	0
CAGL0I04026g	-0.043252886	-0.18094103	-0.728203257	-0.481123367
CAGL0I04092g	-0.013887871	-0.221488355	-0.131896844	-0.987263431
CAGL0I04268g	0.367046261	0.37007706	0.826763881	-0.58888382
CAGL0I04400g	-0.150018547	-0.305758809	-0.501160142	0.350979833
CAGL0I04422g	-0.116936112	-0.382392598	0.140734778	0.295057883
CAGL0I04466g	-0.10135777	-0.339187413	-0.029291063	-0.992326897
CAGL0I04554g	0.155994117	0.237709868	0.115538139	-0.206718015
CAGL0I04774g	0.516630882	0.469500189	0.008857416	0.473851628
CAGL0I04950g	-0.191457566	-0.305396607	0.267863699	0.652579769
CAGL0I04994g	0.270600293	0.611751074	0.935860918	-0.001548162
CAGL0I05258g	-0.039948599	-0.103476855	-0.07344484	-0.7050804
CAGL0I05280g	0.189481922	0.545271953	0.692304857	-0.679075514
CAGL0I05324g	-0.070531931	0.05581583	0.146735231	0.454698864
CAGL0I05412g	0.062821107	-0.551571694	-0.890471793	0.180689014
CAGL0I05434g	-0.016667787	-0.145903799	0.069925955	-0.723349242
CAGL0I05478g	-0.130572392	-0.14027309	0.113729687	-0.591950731
CAGL0I06050g	-0.431549163	-0.684612447	0.033390674	0.483160681
CAGL0I06182g	-0.151473402	-0.118985834	0.268572476	-0.664119488
CAGL0I06204g	-0.209866594	-0.2330278	0.026981212	0.335533255
CAGL0I06314g	-0.274625824	-0.133234934	-0.245974499	0.233565353
CAGL0I06358g	-0.066469144	-0.223110037	0.005445991	0.195825178
CAGL0I06512g	0.006179148	-0.392790284	0.486704858	0.752120936
CAGL0I06578g	0.150119925	0.354551995	0.940113641	0.321366039
CAGL0I06600g	-0.119077061	-0.180734171	-0.122182322	-0.039604186
CAGL0I06644g	-0.145797283	-0.025750859	-0.690870648	0
CAGL0I06688g	-0.105369962	-0.377901406	-0.418095202	0.158907463
CAGL0I06721g	-0.04392557	-0.00897478	0.360938185	-0.445178019
CAGL0I06985g	-0.130761242	0.152229825	-0.061569439	-0.890070096
CAGL0I07029g	0.180283234	0.43785858	0.081630695	-0.213849134
CAGL0I07073g	-0.024322185	0.015396634	-0.452981251	0.464422133
CAGL0I07095g	-0.082961951	-0.43132563	-0.235980665	-0.268483671
CAGL0I07117g	-0.030033786	-0.209068143	-0.351663602	-0.430992509
CAGL0I07161g	-0.079782486	-0.226563985	0.436325286	-0.200135818
CAGL0I07183g	0.027202905	-0.157423139	-0.385156266	-0.620677036
CAGL0I07425g	0.101072216	-0.525404017	-0.136637641	0.212995972
CAGL0I07447g	0.225597239	0.234199619	-0.747033725	-0.032594272
CAGL0I07535g	0.029737395	-0.205006685	-0.975204014	0.955939388
CAGL0I07601g	0.428365	0.001495528	0.80106227	0.283920523
CAGL0I07623g	-0.456017933	-0.312381982	-0.075313353	0.93876462
CAGL0I07909g	-0.208706114	-0.580425051	-0.021372813	0.230480235
CAGL0I08063g	-0.121385873	0.057972009	-0.071636951	0.342351942
CAGL0I08085g	0.052791284	-0.242697395	0.038382548	0.424438645
CAGL0I08107g	0.125441109	0.012613819	0.095765133	0.802932508
CAGL0I08195g	-0.173849648	0.140118882	-0.922891747	0.235077546
CAGL0I08217g	0.07448054	0.493059954	0.886058628	-0.158852861
CAGL0I08349g	-0.239286824	-0.385416595	-0.415571998	0.815141484
CAGL0I08415g	-0.180681249	-0.297462594	0.748267684	0.56403596
CAGL0I08437g	0.075876158	-0.764115729	-0.982946655	0.99517628
CAGL0I08459g	-0.06667018	-0.045943155	-0.709997715	0.433550373
CAGL0I08525g	0.008129428	0.06262607	0.332497892	-0.480019462
CAGL0I08701g	0.15896069	0.705283902	0.925742552	0.282853745
CAGL0I08745g	-0.03699353	0.513465836	0.839937428	0.799028721
CAGL0I08789g	-0.452271808	-0.167308375	-0.267392745	0.20709537
CAGL0I08833g	-0.131481894	-0.064599876	0.388952311	-0.246389964
CAGL0I08877g	0.279660231	-0.196671787	0.246803833	0.244939135
CAGL0I08987g	0.086348127	-0.470647841	-0.733964934	0.557499866
CAGL0I09042g	-0.310251659	-0.00112791	0.35157525	-0.171453207
CAGL0I09416g	-0.26098208	-0.435224319	-0.257852473	0.854318691
CAGL0I09504g	-0.052257076	-0.750580631	0.445627021	0.851897279
CAGL0I09526g	-0.223165743	-0.058521246	-0.055981051	-0.235904979
CAGL0I09570g	-0.003919312	-0.187340392	-0.594997924	0.046145797
CAGL0I09636g	-0.035488545	-0.155774437	-0.132313365	0.717918975
CAGL0I09680g	0.339238608	0.476578565	0.376145501	-0.513492488
CAGL0I09834g	-0.103344483	-0.360032986	-0.57983458	0
CAGL0I09878g	0.135868195	0.006718188	0.278580574	0.495249223
CAGL0I10098g	-0.141377773	-0.263176611	0.789420271	-0.872952718
CAGL0I10252g	0.537396332	0.188415298	0.491603825	0
CAGL0I10340g	-0.393371465	-0.686410692	-0.126735338	-0.49251681
CAGL0I10362g	0.042849428	-0.351715393	-0.249482682	0.18775002
CAGL0I10626g	0.070961843	0.09114549	0.378449476	-0.290856926
CAGL0I10769g	0.27888743	-0.193679705	-0.476725758	0.21120269
CAGL0I10813g	-0.205229126	0.044678734	-0.508490687	-0.700191863
CAGL0I10835g	0.165236893	0.057206946	-0.245595069	0.742721807
CAGL0I10923g	0.283916024	0.613977971	-0.039628626	-0.873268059
CAGL0I10967g	0.05047097	0.450533161	0.697610218	-0.184252214
CAGL0I11011g	0.27911816	0.339835249	-0.177556921	0.94169395
CAGL0J00110g	0.147790792	0.578703357	0.950717338	0
CAGL0J00121g	0.480217093	0.469732984	-0.587787973	0
CAGL0J00341g	-0.08933271	-0.077432527	-0.55717031	-0.043145241
CAGL0J00363g	-0.12167036	-0.165916703	0.346846655	-0.576437043
CAGL0J00407g	-0.108136385	0.010106513	0.384148007	0.149268177
CAGL0J00539g	0.166252312	0.201569692	0.774440757	-0.608954186
CAGL0J00605g	0.089639427	0.094027087	0.901690305	-0.487060357
CAGL0J00759g	-0.002079783	-0.342022175	-0.569225128	0.575367728
CAGL0J00781g	-0.238251498	-0.557038147	-0.65247412	-0.091127002
CAGL0J00935g	-0.052649693	-0.654687094	-0.272259489	0.473378851
CAGL0J01089g	-0.171214766	-0.008080935	-0.251538844	-0.253880459
CAGL0J01111g	0.130754425	0.210217905	0.545215728	-0.095040305
CAGL0J01177g	0.075110941	-0.223990347	-0.433713292	0.49272999
CAGL0J01199g	-0.039554195	0.065474317	0.89606713	0.801008569
CAGL0J01287g	0.022892686	0.052419543	0.296918578	-0.975672199
CAGL0J01463g	0.407098676	0.670354181	0.235709034	-0.486975415
CAGL0J01573g	0.226688151	0.608156553	-0.627690067	0
CAGL0J01727g	0.953737939	0.569318613	0.151111664	-0.46342808
CAGL0J01771g	-0.197658538	-0.10374913	0.243998547	0
CAGL0J01793g	0.401747285	0.447834564	0.246240614	0
CAGL0J01804g	0.733872128	0.256664648	0.182736724	0
CAGL0J01870g	0.248693925	0.885116219	0.841062527	-0.433699845
CAGL0J01892g	0.160193067	0.303301295	0.767450365	-0.248631128
CAGL0J01914g	-0.009842346	-0.285255427	0.314474628	-0.964960892
CAGL0J01936g	-0.094492578	-0.060981972	-0.220258098	0.427254863
CAGL0J01980g	0.298410347	-0.201877694	-0.913997544	0.378489443
CAGL0J02024g	-0.122484878	-0.482893882	-0.581301891	0
CAGL0J02046g	0	0	0	0
CAGL0J02090g	0.033113927	0.395451956	-0.346228546	0.258893682
CAGL0J02156g	-0.112658335	-0.74756845	-0.390789883	-0.199076746
CAGL0J02200g	-0.00328113	0.221957785	0.438812729	-0.946034388
CAGL0J02310g	0.09778532	0.173004995	0.256953331	0.875936608
CAGL0J02486g	-0.107574022	-0.146566489	-0.089590651	0.889114858
CAGL0J02574g	0	0.133617722	-0.66871181	0
CAGL0J02618g	-0.060501528	0.05470109	0.406444832	-0.392078575
CAGL0J02640g	-0.35373412	-0.421900775	-0.955380295	0.97212413
CAGL0J02684g	-0.015251144	0.286982423	0.951597132	0.101494119
CAGL0J02706g	-0.139732185	0.014760857	0.413863707	0
CAGL0J02728g	0.193593361	-0.020112267	0.560566501	-0.167578118
CAGL0J02838g	-0.206205489	-0.526935925	0.786284139	0.918091051
CAGL0J02860g	0.071893441	-0.18910241	-0.01803599	0.535408925
CAGL0J03014g	-0.066507696	0.110035541	-0.643401532	0.723381347
CAGL0J03168g	0.048353214	0.395136108	0.931432224	-0.302132831
CAGL0J03278g	0.135483833	-0.526306812	-0.670602321	-0.224409341
CAGL0J03322g	0.030417106	-0.145193877	0.622780593	-0.30139908
CAGL0J03432g	0.144873068	0.185900705	0.909950217	0.213448866
CAGL0J03498g	0.203358519	-0.358048764	0.477290712	0
CAGL0J03520g	-0.099063172	-0.002224389	0.335047613	0.771064049
CAGL0J03762g	0.062005827	0.002914326	0.930479999	0.031973985
CAGL0J03872g	0.040411466	0.02108952	0.174908348	-0.689943669
CAGL0J03894g	-0.075100094	0.124549613	-0.469589668	0.824142404
CAGL0J03938g	-0.040120123	-0.059631084	-0.407193182	0
CAGL0J03982g	-0.277108093	-0.262375453	-0.707333063	0
CAGL0J04224g	0.27563709	0.350695143	0.874145962	0.363775924
CAGL0J04334g	-0.15900624	-0.194302901	-0.987607921	0.145113499
CAGL0J04466g	0.183652509	0.414965648	-0.2557692	0.179917537
CAGL0J04620g	0.169737286	0.355718788	0.708385028	0.16028748
CAGL0J04642g	-0.079141234	-0.764728214	-0.643073446	0.40642321
CAGL0J04664g	0.03910828	-0.261921927	0.099039533	0.294895293
CAGL0J04686g	-0.013661837	-0.156582483	-0.256781914	-0.819118386
CAGL0J04752g	-0.179183242	0.131425869	0.527496648	0.864844556
CAGL0J04774g	-0.334275457	-0.294415292	-0.211201356	0.234185594
CAGL0J04796g	-0.216571464	-0.508193806	-0.109600717	-0.496962187
CAGL0J04818g	0.075530163	0.140460158	0.945823555	0.405021354
CAGL0J04862g	-0.014284009	-0.300071768	-0.388122281	-0.303232237
CAGL0J05016g	-0.142709429	-0.447992228	-0.190361751	0.272907983
CAGL0J05148g	0.09513937	-0.56636085	0.164946488	0
CAGL0J05192g	0.471328901	0.178250507	-0.219030888	0
CAGL0J05214g	-0.179292067	-0.290377602	-0.606572148	0.641819964
CAGL0J05258g	0.101035765	-0.022380454	0.846250332	-0.196529097
CAGL0J05346g	0.041505916	0.059112479	-0.029179671	0.301236337
CAGL0J05478g	-0.019397298	-0.231312196	0.732066706	0.713069575
CAGL0J05544g	0.076002583	-0.059027416	0.253321174	-0.990185846
CAGL0J05566g	0.053842176	-0.032685213	0.297736389	0.430655256
CAGL0J05588g	0.068546811	0.209447568	0.581435103	-0.553189762
CAGL0J05632g	-0.044641098	0.359015531	0.391649155	-0.889791117
CAGL0J05654g	0.022500516	-0.27222219	-0.520916746	0.549974337
CAGL0J05764g	0.100423248	0.041206091	-0.822857566	0.891067877
CAGL0J05808g	-0.042080078	0.218013763	0.857687786	-0.656565374
CAGL0J05918g	0.102310176	0.240133591	0.360131284	-0.513181116
CAGL0J06028g	0.434476715	0.47068584	-0.124300633	-0.798829464
CAGL0J06094g	-0.032996119	-0.302875677	-0.837875131	0.791478079
CAGL0J06116g	-0.287237867	-0.665013193	-0.079579458	-0.886539702
CAGL0J06160g	-0.185608842	-0.164387028	-0.419904701	0.649074721
CAGL0J06292g	-0.150417093	-0.001611497	-0.210224257	-0.62998286
CAGL0J06314g	0.233016655	-0.000985346	0.648605404	-0.881081475
CAGL0J06490g	-0.057745914	-0.009370554	0.066641881	0.21181778
CAGL0J06534g	-0.154956851	-0.512200359	-0.731429837	0.519907105
CAGL0J06578g	-0.016471723	-0.278092437	-0.819486606	0.420861787
CAGL0J06688g	0.137025244	-0.197906586	-0.548716937	0.201170536
CAGL0J06710g	-0.113285385	-0.484743058	-0.253066135	0.99531632
CAGL0J06732g	-0.016751518	-0.402402511	-0.430912998	0.748160239
CAGL0J06754g	0.099973019	0.055570066	-0.38941266	-0.709556603
CAGL0J06776g	-0.023968737	-0.387265661	-0.73693299	-0.541985216
CAGL0J06842g	0.115303924	0.221902288	-0.125014964	-0.005528632
CAGL0J06864g	0.276724371	-0.042105187	-0.116572362	0
CAGL0J06886g	-0.193554792	-0.252332067	-0.041581356	-0.213143118
CAGL0J06996g	-0.033931456	-0.080997977	0.189869	0.720419031
CAGL0J07062g	-0.138988689	-0.350472452	-0.264868524	-0.633205605
CAGL0J07260g	0.199110429	0.147815184	-0.297423518	0.133084883
CAGL0J07282g	0.446722463	0.438450987	0.107857928	0.024271263
CAGL0J07326g	-0.088549415	-0.22923898	-0.120772283	-0.522238734
CAGL0J07392g	-0.075174453	0.135478297	-0.386281321	-0.293604879
CAGL0J07414g	-0.508878817	-0.517653436	-0.965009708	0.101634863
CAGL0J07480g	-0.018236534	0.005271488	-0.39782517	0.98050296
CAGL0J07568g	-0.142550634	-0.005042411	0.626353762	-0.157014449
CAGL0J07788g	-0.110027607	-0.339302752	-0.165682244	-0.717215698
CAGL0J07810g	-0.119937189	-0.319800514	-0.435409847	-0.919129795
CAGL0J07832g	0.007824529	-0.739947149	0.31375085	0.828879351
CAGL0J07898g	-0.156998151	-0.132231629	-0.434421314	0
CAGL0J07920g	0.14012844	-0.198773588	-0.709443718	0.564594934
